timestamp, focused_object, type
84.00889,Projector Screen,Screen
84.02,Projector Screen,Screen
84.03111,Projector Screen,Screen
84.04222,Projector Screen,Screen
84.05334,Projector Screen,Screen
84.06445,Projector Screen,Screen
84.07555,Projector Screen,Screen
84.08667,Projector Screen,Screen
84.09778,Projector Screen,Screen
84.10889,Projector Screen,Screen
84.12,Projector Screen,Screen
84.13111,Projector Screen,Screen
84.14223,Projector Screen,Screen
84.15334,Projector Screen,Screen
84.16444,Projector Screen,Screen
84.17556,Projector Screen,Screen
84.18667,Projector Screen,Screen
84.19778,Projector Screen,Screen
84.20889,Projector Screen,Screen
84.22,Projector Screen,Screen
84.23111,Projector Screen,Screen
84.24223,Projector Screen,Screen
84.25333,Projector Screen,Screen
84.26445,Projector Screen,Screen
84.27556,Projector Screen,Screen
84.28667,Projector Screen,Screen
84.29778,Projector Screen,Screen
84.30889,Projector Screen,Screen
84.32,Projector Screen,Screen
84.33112,Projector Screen,Screen
84.34222,Projector Screen,Screen
84.35333,Projector Screen,Screen
84.36445,Projector Screen,Screen
84.37556,Projector Screen,Screen
84.38667,Projector Screen,Screen
84.39778,Projector Screen,Screen
84.40889,Projector Screen,Screen
84.42001,Projector Screen,Screen
84.43111,Projector Screen,Screen
84.44222,Projector Screen,Screen
84.45334,Projector Screen,Screen
84.46445,Projector Screen,Screen
84.47556,Projector Screen,Screen
84.48667,Projector Screen,Screen
84.49778,Projector Screen,Screen
84.50889,Projector Screen,Screen
84.52,Projector Screen,Screen
84.53111,Projector Screen,Screen
84.54222,Projector Screen,Screen
84.55334,Projector Screen,Screen
84.56445,Projector Screen,Screen
84.57555,Projector Screen,Screen
84.58667,Projector Screen,Screen
84.59778,Projector Screen,Screen
84.60889,Projector Screen,Screen
84.62,Projector Screen,Screen
84.63111,Projector Screen,Screen
84.64223,Projector Screen,Screen
84.65334,Projector Screen,Screen
84.66444,Projector Screen,Screen
84.67556,Projector Screen,Screen
84.68667,Projector Screen,Screen
84.69778,Projector Screen,Screen
84.70889,Projector Screen,Screen
84.72,Projector Screen,Screen
84.73111,Projector Screen,Screen
84.74223,Projector Screen,Screen
84.75333,Projector Screen,Screen
84.76445,Projector Screen,Screen
84.77556,Projector Screen,Screen
84.78667,Projector Screen,Screen
84.79778,Projector Screen,Screen
84.80889,Projector Screen,Screen
84.82,Projector Screen,Screen
84.83112,Projector Screen,Screen
84.84222,Projector Screen,Screen
84.85333,Projector Screen,Screen
84.86445,Projector Screen,Screen
84.87556,Projector Screen,Screen
84.88667,Projector Screen,Screen
84.89778,Projector Screen,Screen
84.90889,Projector Screen,Screen
84.92001,Projector Screen,Screen
84.93111,Projector Screen,Screen
84.94222,Projector Screen,Screen
84.95334,none
84.96445,none
84.97556,none
84.98667,none
84.99778,none
85.00889,none
85.02,none
85.03111,none
85.04222,none
85.05334,none
85.06445,none
85.07555,none
85.08667,none
85.09778,none
85.10889,none
85.12,none
85.13111,none
85.14223,none
85.15334,none
85.16444,none
85.17556,none
85.18667,Projector Screen,Screen
85.19778,Projector Screen,Screen
85.20889,Projector Screen,Screen
85.22,Projector Screen,Screen
85.23111,Projector Screen,Screen
85.24223,Projector Screen,Screen
85.25333,Projector Screen,Screen
85.26445,Projector Screen,Screen
85.27556,Projector Screen,Screen
85.28667,Projector Screen,Screen
85.29778,Projector Screen,Screen
85.30889,Projector Screen,Screen
85.32,Projector Screen,Screen
85.33112,Projector Screen,Screen
85.34222,Projector Screen,Screen
85.35333,Projector Screen,Screen
85.36445,Projector Screen,Screen
85.37556,Projector Screen,Screen
85.38667,Projector Screen,Screen
85.39778,Projector Screen,Screen
85.40889,Projector Screen,Screen
85.42001,Projector Screen,Screen
85.43111,Projector Screen,Screen
85.44222,Projector Screen,Screen
85.45334,Projector Screen,Screen
85.46445,Projector Screen,Screen
85.47556,Projector Screen,Screen
85.48667,Projector Screen,Screen
85.49778,Projector Screen,Screen
85.50889,Projector Screen,Screen
85.52,Projector Screen,Screen
85.53111,Projector Screen,Screen
85.54222,Projector Screen,Screen
85.55334,Projector Screen,Screen
85.56445,Projector Screen,Screen
85.57555,Projector Screen,Screen
85.58667,Projector Screen,Screen
85.59778,Projector Screen,Screen
85.60889,Projector Screen,Screen
85.62,Projector Screen,Screen
85.63111,Projector Screen,Screen
85.64223,Projector Screen,Screen
85.65334,Projector Screen,Screen
85.66444,Projector Screen,Screen
85.67556,Projector Screen,Screen
85.68667,Projector Screen,Screen
85.69778,Projector Screen,Screen
85.70889,Projector Screen,Screen
85.72,Projector Screen,Screen
85.73111,Projector Screen,Screen
85.74223,Projector Screen,Screen
85.75333,Projector Screen,Screen
85.76445,Projector Screen,Screen
85.77556,Projector Screen,Screen
85.78667,Projector Screen,Screen
85.79778,Projector Screen,Screen
85.80889,Projector Screen,Screen
85.82,Projector Screen,Screen
85.83112,Projector Screen,Screen
85.84222,Projector Screen,Screen
85.85333,Projector Screen,Screen
85.86445,Projector Screen,Screen
85.87556,Projector Screen,Screen
85.88667,Projector Screen,Screen
85.89778,Projector Screen,Screen
85.90889,Projector Screen,Screen
85.92001,Projector Screen,Screen
85.93111,Projector Screen,Screen
85.94222,Projector Screen,Screen
85.95334,Projector Screen,Screen
85.96445,Projector Screen,Screen
85.97556,Projector Screen,Screen
85.98667,Projector Screen,Screen
85.99778,Projector Screen,Screen
86.00889,Projector Screen,Screen
86.02,Projector Screen,Screen
86.03111,Projector Screen,Screen
86.04222,Projector Screen,Screen
86.05334,Projector Screen,Screen
86.06445,Projector Screen,Screen
86.07555,Projector Screen,Screen
86.08667,Projector Screen,Screen
86.09778,Projector Screen,Screen
86.10889,Projector Screen,Screen
86.12,Projector Screen,Screen
86.13111,Projector Screen,Screen
86.14223,Projector Screen,Screen
86.15334,Projector Screen,Screen
86.16444,Projector Screen,Screen
86.17556,Projector Screen,Screen
86.18667,Projector Screen,Screen
86.19778,Projector Screen,Screen
86.20889,Projector Screen,Screen
86.22,Projector Screen,Screen
86.23111,Projector Screen,Screen
86.24223,Projector Screen,Screen
86.25333,Projector Screen,Screen
86.26445,Projector Screen,Screen
86.27556,Projector Screen,Screen
86.28667,Projector Screen,Screen
86.29778,Projector Screen,Screen
86.30889,Projector Screen,Screen
86.32,Projector Screen,Screen
86.33112,Projector Screen,Screen
86.34222,Projector Screen,Screen
86.35333,Projector Screen,Screen
86.36445,Projector Screen,Screen
86.37556,Projector Screen,Screen
86.38667,Projector Screen,Screen
86.39778,Projector Screen,Screen
86.40889,Projector Screen,Screen
86.42001,Projector Screen,Screen
86.43111,Projector Screen,Screen
86.44222,Projector Screen,Screen
86.45334,Projector Screen,Screen
86.46445,Projector Screen,Screen
86.47556,Projector Screen,Screen
86.48667,Projector Screen,Screen
86.49778,Projector Screen,Screen
86.50889,Projector Screen,Screen
86.52,Projector Screen,Screen
86.53111,Projector Screen,Screen
86.54222,Projector Screen,Screen
86.55334,Projector Screen,Screen
86.56445,Projector Screen,Screen
86.57555,Projector Screen,Screen
86.58667,Projector Screen,Screen
86.59778,Projector Screen,Screen
86.60889,Projector Screen,Screen
86.62,Projector Screen,Screen
86.63111,Projector Screen,Screen
86.64223,Projector Screen,Screen
86.65334,Projector Screen,Screen
86.66444,Projector Screen,Screen
86.67556,Projector Screen,Screen
86.68667,Projector Screen,Screen
86.69778,Projector Screen,Screen
86.70889,Projector Screen,Screen
86.72,Projector Screen,Screen
86.73111,Projector Screen,Screen
86.74223,Projector Screen,Screen
86.75333,Projector Screen,Screen
86.76445,Projector Screen,Screen
86.77556,Projector Screen,Screen
86.78667,Projector Screen,Screen
86.79778,Projector Screen,Screen
86.80889,Projector Screen,Screen
86.82,Projector Screen,Screen
86.83112,Projector Screen,Screen
86.84222,Projector Screen,Screen
86.85333,Projector Screen,Screen
86.86445,Projector Screen,Screen
86.87556,Projector Screen,Screen
86.88667,Projector Screen,Screen
86.89778,Projector Screen,Screen
86.90889,Projector Screen,Screen
86.92001,Projector Screen,Screen
86.93111,Projector Screen,Screen
86.94222,Projector Screen,Screen
86.95334,Projector Screen,Screen
86.96445,Projector Screen,Screen
86.97556,Projector Screen,Screen
86.98667,Projector Screen,Screen
86.99778,Projector Screen,Screen
87.00889,Projector Screen,Screen
87.02,Projector Screen,Screen
87.03111,Projector Screen,Screen
87.04222,Projector Screen,Screen
87.05334,Projector Screen,Screen
87.06445,Projector Screen,Screen
87.07555,Projector Screen,Screen
87.08667,Projector Screen,Screen
87.09778,Projector Screen,Screen
87.10889,Projector Screen,Screen
87.12,Projector Screen,Screen
87.13111,Projector Screen,Screen
87.14223,Projector Screen,Screen
87.15334,Projector Screen,Screen
87.16444,Projector Screen,Screen
87.17556,Projector Screen,Screen
87.18667,Projector Screen,Screen
87.19778,Projector Screen,Screen
87.20889,Projector Screen,Screen
87.22,Projector Screen,Screen
87.23111,Projector Screen,Screen
87.24223,Projector Screen,Screen
87.25333,Projector Screen,Screen
87.26445,Projector Screen,Screen
87.27556,Projector Screen,Screen
87.28667,Projector Screen,Screen
87.29778,Projector Screen,Screen
87.30889,Projector Screen,Screen
87.32,Projector Screen,Screen
87.33112,Projector Screen,Screen
87.34222,Projector Screen,Screen
87.35333,Projector Screen,Screen
87.36445,Projector Screen,Screen
87.37556,Projector Screen,Screen
87.38667,Projector Screen,Screen
87.39778,Projector Screen,Screen
87.40889,Projector Screen,Screen
87.42001,Projector Screen,Screen
87.43111,Projector Screen,Screen
87.44222,Projector Screen,Screen
87.45334,Projector Screen,Screen
87.46445,Projector Screen,Screen
87.47556,Projector Screen,Screen
87.48667,Projector Screen,Screen
87.49778,Projector Screen,Screen
87.50889,Projector Screen,Screen
87.52,Projector Screen,Screen
87.53111,Projector Screen,Screen
87.54222,Projector Screen,Screen
87.55334,Projector Screen,Screen
87.56445,Projector Screen,Screen
87.57555,Projector Screen,Screen
87.58667,Projector Screen,Screen
87.59778,Projector Screen,Screen
87.60889,Projector Screen,Screen
87.62,Projector Screen,Screen
87.63111,Projector Screen,Screen
87.64223,Projector Screen,Screen
87.65334,Projector Screen,Screen
87.66444,Projector Screen,Screen
87.67556,Projector Screen,Screen
87.68667,Projector Screen,Screen
87.69778,Projector Screen,Screen
87.70889,Projector Screen,Screen
87.72,Projector Screen,Screen
87.73111,Projector Screen,Screen
87.74223,Projector Screen,Screen
87.75333,Projector Screen,Screen
87.76445,Projector Screen,Screen
87.77556,Projector Screen,Screen
87.78667,Projector Screen,Screen
87.79778,Projector Screen,Screen
87.80889,Projector Screen,Screen
87.82,Projector Screen,Screen
87.83112,Projector Screen,Screen
87.84222,Projector Screen,Screen
87.85333,Projector Screen,Screen
87.86445,Projector Screen,Screen
87.87556,Projector Screen,Screen
87.88667,Projector Screen,Screen
87.89778,Projector Screen,Screen
87.90889,Projector Screen,Screen
87.92001,Projector Screen,Screen
87.93111,Projector Screen,Screen
87.94222,Projector Screen,Screen
87.95334,Projector Screen,Screen
87.96445,Projector Screen,Screen
87.97556,Projector Screen,Screen
87.98667,Projector Screen,Screen
87.99778,Projector Screen,Screen
88.00889,Projector Screen,Screen
88.02,Projector Screen,Screen
88.03111,Projector Screen,Screen
88.04222,Projector Screen,Screen
88.05334,Projector Screen,Screen
88.06445,Projector Screen,Screen
88.07555,Projector Screen,Screen
88.08667,Projector Screen,Screen
88.09778,Projector Screen,Screen
88.10889,Projector Screen,Screen
88.12,Projector Screen,Screen
88.13111,Projector Screen,Screen
88.14223,Projector Screen,Screen
88.15334,Projector Screen,Screen
88.16444,Projector Screen,Screen
88.17556,Projector Screen,Screen
88.18667,Projector Screen,Screen
88.19778,Projector Screen,Screen
88.20889,Projector Screen,Screen
88.22,Projector Screen,Screen
88.23111,Projector Screen,Screen
88.24223,Projector Screen,Screen
88.25333,Projector Screen,Screen
88.26445,Projector Screen,Screen
88.27556,Projector Screen,Screen
88.28667,Projector Screen,Screen
88.29778,Projector Screen,Screen
88.30889,Projector Screen,Screen
88.32,Projector Screen,Screen
88.33112,Projector Screen,Screen
88.34222,Projector Screen,Screen
88.35333,Projector Screen,Screen
88.36445,Projector Screen,Screen
88.37556,Projector Screen,Screen
88.38667,Projector Screen,Screen
88.39778,Projector Screen,Screen
88.40889,Projector Screen,Screen
88.42001,Projector Screen,Screen
88.43111,Projector Screen,Screen
88.44222,Projector Screen,Screen
88.45334,Projector Screen,Screen
88.46445,Projector Screen,Screen
88.47556,Projector Screen,Screen
88.48667,Projector Screen,Screen
88.49778,Projector Screen,Screen
88.50889,Projector Screen,Screen
88.52,Projector Screen,Screen
88.53111,Projector Screen,Screen
88.54222,Projector Screen,Screen
88.55334,Projector Screen,Screen
88.56445,Projector Screen,Screen
88.57555,Projector Screen,Screen
88.58667,Projector Screen,Screen
88.59778,Projector Screen,Screen
88.60889,Projector Screen,Screen
88.62,Projector Screen,Screen
88.63111,Projector Screen,Screen
88.64223,Projector Screen,Screen
88.65334,Projector Screen,Screen
88.66444,Projector Screen,Screen
88.67556,Projector Screen,Screen
88.68667,Projector Screen,Screen
88.69778,Projector Screen,Screen
88.70889,Projector Screen,Screen
88.72,Projector Screen,Screen
88.73111,Projector Screen,Screen
88.74223,Projector Screen,Screen
88.75333,Projector Screen,Screen
88.76445,Projector Screen,Screen
88.77556,Projector Screen,Screen
88.78667,Projector Screen,Screen
88.79778,Projector Screen,Screen
88.80889,Projector Screen,Screen
88.82,Projector Screen,Screen
88.83112,Projector Screen,Screen
88.84222,Projector Screen,Screen
88.85333,Projector Screen,Screen
88.86445,Projector Screen,Screen
88.87556,Projector Screen,Screen
88.88667,Projector Screen,Screen
88.89778,Projector Screen,Screen
88.90889,Projector Screen,Screen
88.92001,Projector Screen,Screen
88.93111,Projector Screen,Screen
88.94222,Projector Screen,Screen
88.95334,Projector Screen,Screen
88.96445,Projector Screen,Screen
88.97556,Projector Screen,Screen
88.98667,Projector Screen,Screen
88.99778,Projector Screen,Screen
89.00889,Projector Screen,Screen
89.02,Projector Screen,Screen
89.03111,Projector Screen,Screen
89.04222,Projector Screen,Screen
89.05334,Projector Screen,Screen
89.06445,Projector Screen,Screen
89.07556,Projector Screen,Screen
89.08667,Projector Screen,Screen
89.09778,Projector Screen,Screen
89.10889,Projector Screen,Screen
89.12,Projector Screen,Screen
89.13111,Projector Screen,Screen
89.14223,Projector Screen,Screen
89.15334,Projector Screen,Screen
89.16444,Projector Screen,Screen
89.17556,Projector Screen,Screen
89.18667,Projector Screen,Screen
89.19778,Projector Screen,Screen
89.20889,Projector Screen,Screen
89.22,Projector Screen,Screen
89.23111,Projector Screen,Screen
89.24223,Projector Screen,Screen
89.25333,Projector Screen,Screen
89.26445,Projector Screen,Screen
89.27556,Projector Screen,Screen
89.28667,Projector Screen,Screen
89.29778,Projector Screen,Screen
89.30889,Projector Screen,Screen
89.32,Projector Screen,Screen
89.33112,Projector Screen,Screen
89.34222,Projector Screen,Screen
89.35333,Projector Screen,Screen
89.36445,Projector Screen,Screen
89.37556,Projector Screen,Screen
89.38667,Projector Screen,Screen
89.39778,Projector Screen,Screen
89.40889,Projector Screen,Screen
89.42001,Projector Screen,Screen
89.43111,Projector Screen,Screen
89.44222,Projector Screen,Screen
89.45334,Projector Screen,Screen
89.46445,Projector Screen,Screen
89.47556,Projector Screen,Screen
89.48667,Projector Screen,Screen
89.49778,Projector Screen,Screen
89.50889,Projector Screen,Screen
89.52,Projector Screen,Screen
89.53111,Projector Screen,Screen
89.54222,Projector Screen,Screen
89.55334,Projector Screen,Screen
89.56445,Projector Screen,Screen
89.57556,Projector Screen,Screen
89.58667,Projector Screen,Screen
89.59778,Projector Screen,Screen
89.60889,Projector Screen,Screen
89.62,Projector Screen,Screen
89.63111,Projector Screen,Screen
89.64223,Projector Screen,Screen
89.65334,Projector Screen,Screen
89.66444,Projector Screen,Screen
89.67556,Projector Screen,Screen
89.68667,Projector Screen,Screen
89.69778,Projector Screen,Screen
89.70889,Projector Screen,Screen
89.72,Projector Screen,Screen
89.73111,Projector Screen,Screen
89.74223,Projector Screen,Screen
89.75333,Projector Screen,Screen
89.76445,Projector Screen,Screen
89.77556,Projector Screen,Screen
89.78667,Projector Screen,Screen
89.79778,Projector Screen,Screen
89.80889,Projector Screen,Screen
89.82,Projector Screen,Screen
89.83112,Projector Screen,Screen
89.84222,Projector Screen,Screen
89.85333,Projector Screen,Screen
89.86445,Projector Screen,Screen
89.87556,Projector Screen,Screen
89.88667,Projector Screen,Screen
89.89778,Projector Screen,Screen
89.90889,Projector Screen,Screen
89.92001,Projector Screen,Screen
89.93111,Projector Screen,Screen
89.94222,Projector Screen,Screen
89.95334,Projector Screen,Screen
89.96445,Projector Screen,Screen
89.97556,Projector Screen,Screen
89.98667,Projector Screen,Screen
89.99778,Projector Screen,Screen
90.00889,Projector Screen,Screen
90.02,Projector Screen,Screen
90.03111,Projector Screen,Screen
90.04222,Projector Screen,Screen
90.05334,Projector Screen,Screen
90.06445,Projector Screen,Screen
90.07556,Projector Screen,Screen
90.08667,Projector Screen,Screen
90.09778,Projector Screen,Screen
90.10889,Projector Screen,Screen
90.12,Projector Screen,Screen
90.13111,Projector Screen,Screen
90.14223,Projector Screen,Screen
90.15334,Projector Screen,Screen
90.16444,Projector Screen,Screen
90.17556,Projector Screen,Screen
90.18667,Projector Screen,Screen
90.19778,Projector Screen,Screen
90.20889,Projector Screen,Screen
90.22,Projector Screen,Screen
90.23111,Projector Screen,Screen
90.24223,Projector Screen,Screen
90.25333,Projector Screen,Screen
90.26445,Projector Screen,Screen
90.27556,Projector Screen,Screen
90.28667,Projector Screen,Screen
90.29778,Projector Screen,Screen
90.30889,Projector Screen,Screen
90.32,Projector Screen,Screen
90.33112,Projector Screen,Screen
90.34222,Projector Screen,Screen
90.35333,Projector Screen,Screen
90.36445,Projector Screen,Screen
90.37556,Projector Screen,Screen
90.38667,Projector Screen,Screen
90.39778,Projector Screen,Screen
90.40889,Projector Screen,Screen
90.42001,Projector Screen,Screen
90.43111,Projector Screen,Screen
90.44222,Projector Screen,Screen
90.45334,Projector Screen,Screen
90.46445,Projector Screen,Screen
90.47556,Projector Screen,Screen
90.48667,Projector Screen,Screen
90.49778,Projector Screen,Screen
90.50889,Projector Screen,Screen
90.52,Projector Screen,Screen
90.53111,Projector Screen,Screen
90.54222,Projector Screen,Screen
90.55334,Projector Screen,Screen
90.56445,Projector Screen,Screen
90.57556,Projector Screen,Screen
90.58667,Projector Screen,Screen
90.59778,Projector Screen,Screen
90.60889,Projector Screen,Screen
90.62,Projector Screen,Screen
90.63111,Projector Screen,Screen
90.64223,Projector Screen,Screen
90.65334,Projector Screen,Screen
90.66444,Projector Screen,Screen
90.67556,Projector Screen,Screen
90.68667,Projector Screen,Screen
90.69778,Projector Screen,Screen
90.70889,Projector Screen,Screen
90.72,Projector Screen,Screen
90.73111,Projector Screen,Screen
90.74223,Projector Screen,Screen
90.75333,Projector Screen,Screen
90.76445,Projector Screen,Screen
90.77556,Projector Screen,Screen
90.78667,Projector Screen,Screen
90.79778,Projector Screen,Screen
90.80889,Projector Screen,Screen
90.82,Projector Screen,Screen
90.83112,Projector Screen,Screen
90.84222,Projector Screen,Screen
90.85333,Projector Screen,Screen
90.86445,Projector Screen,Screen
90.87556,Projector Screen,Screen
90.88667,Projector Screen,Screen
90.89778,Projector Screen,Screen
90.90889,Projector Screen,Screen
90.92001,Projector Screen,Screen
90.93111,Projector Screen,Screen
90.94222,Projector Screen,Screen
90.95334,Projector Screen,Screen
90.96445,Projector Screen,Screen
90.97556,Projector Screen,Screen
90.98667,Projector Screen,Screen
90.99778,Projector Screen,Screen
91.00889,Projector Screen,Screen
91.02,Projector Screen,Screen
91.03111,Projector Screen,Screen
91.04222,Projector Screen,Screen
91.05334,Projector Screen,Screen
91.06445,Projector Screen,Screen
91.07556,Projector Screen,Screen
91.08667,Projector Screen,Screen
91.09778,Projector Screen,Screen
91.10889,Projector Screen,Screen
91.12,Projector Screen,Screen
91.13111,Projector Screen,Screen
91.14223,Projector Screen,Screen
91.15334,Projector Screen,Screen
91.16444,Projector Screen,Screen
91.17556,Projector Screen,Screen
91.18667,Projector Screen,Screen
91.19778,Projector Screen,Screen
91.20889,Projector Screen,Screen
91.22,Projector Screen,Screen
91.23111,Projector Screen,Screen
91.24223,Projector Screen,Screen
91.25333,Projector Screen,Screen
91.26445,Projector Screen,Screen
91.27556,Projector Screen,Screen
91.28667,Projector Screen,Screen
91.29778,Projector Screen,Screen
91.30889,Projector Screen,Screen
91.32,Projector Screen,Screen
91.33112,Projector Screen,Screen
91.34222,Projector Screen,Screen
91.35333,Projector Screen,Screen
91.36445,Projector Screen,Screen
91.37556,Projector Screen,Screen
91.38667,Projector Screen,Screen
91.39778,Projector Screen,Screen
91.40889,Projector Screen,Screen
91.42001,Projector Screen,Screen
91.43111,Projector Screen,Screen
91.44222,Projector Screen,Screen
91.45334,Projector Screen,Screen
91.46445,Projector Screen,Screen
91.47556,Projector Screen,Screen
91.48667,Projector Screen,Screen
91.49778,Projector Screen,Screen
91.50889,Projector Screen,Screen
91.52,Projector Screen,Screen
91.53111,Projector Screen,Screen
91.54222,Projector Screen,Screen
91.55334,Projector Screen,Screen
91.56445,Projector Screen,Screen
91.57556,Projector Screen,Screen
91.58667,Projector Screen,Screen
91.59778,Projector Screen,Screen
91.60889,Projector Screen,Screen
91.62,Projector Screen,Screen
91.63111,Projector Screen,Screen
91.64223,Projector Screen,Screen
91.65334,Projector Screen,Screen
91.66444,Projector Screen,Screen
91.67556,Projector Screen,Screen
91.68667,Projector Screen,Screen
91.69778,Projector Screen,Screen
91.70889,Projector Screen,Screen
91.72,Projector Screen,Screen
91.73111,Projector Screen,Screen
91.74223,Projector Screen,Screen
91.75333,Projector Screen,Screen
91.76445,Projector Screen,Screen
91.77556,Projector Screen,Screen
91.78667,Projector Screen,Screen
91.79778,Projector Screen,Screen
91.80889,Projector Screen,Screen
91.82,Projector Screen,Screen
91.83112,Projector Screen,Screen
91.84222,Projector Screen,Screen
91.85333,Projector Screen,Screen
91.86445,Projector Screen,Screen
91.87556,Projector Screen,Screen
91.88667,Projector Screen,Screen
91.89778,Projector Screen,Screen
91.90889,Projector Screen,Screen
91.92001,Projector Screen,Screen
91.93111,Projector Screen,Screen
91.94222,Projector Screen,Screen
91.95334,Projector Screen,Screen
91.96445,Projector Screen,Screen
91.97556,Projector Screen,Screen
91.98667,Projector Screen,Screen
91.99778,Projector Screen,Screen
92.00889,Projector Screen,Screen
92.02,Projector Screen,Screen
92.03111,Projector Screen,Screen
92.04222,Projector Screen,Screen
92.05334,Projector Screen,Screen
92.06445,Projector Screen,Screen
92.07556,Projector Screen,Screen
92.08667,Projector Screen,Screen
92.09778,Projector Screen,Screen
92.10889,Projector Screen,Screen
92.12,Projector Screen,Screen
92.13111,Projector Screen,Screen
92.14223,Projector Screen,Screen
92.15334,Projector Screen,Screen
92.16444,Projector Screen,Screen
92.17556,Projector Screen,Screen
92.18667,Projector Screen,Screen
92.19778,Projector Screen,Screen
92.20889,Projector Screen,Screen
92.22,Projector Screen,Screen
92.23111,Projector Screen,Screen
92.24223,Projector Screen,Screen
92.25333,Projector Screen,Screen
92.26445,Projector Screen,Screen
92.27556,Projector Screen,Screen
92.28667,Projector Screen,Screen
92.29778,Projector Screen,Screen
92.30889,Projector Screen,Screen
92.32,Projector Screen,Screen
92.33112,Projector Screen,Screen
92.34222,Projector Screen,Screen
92.35333,Projector Screen,Screen
92.36445,Projector Screen,Screen
92.37556,Projector Screen,Screen
92.38667,Projector Screen,Screen
92.39778,Projector Screen,Screen
92.40889,Projector Screen,Screen
92.42001,Projector Screen,Screen
92.43111,Projector Screen,Screen
92.44222,Projector Screen,Screen
92.45334,Projector Screen,Screen
92.46445,Projector Screen,Screen
92.47556,Projector Screen,Screen
92.48667,Projector Screen,Screen
92.49778,Projector Screen,Screen
92.50889,Projector Screen,Screen
92.52,Projector Screen,Screen
92.53111,Projector Screen,Screen
92.54222,Projector Screen,Screen
92.55334,Projector Screen,Screen
92.56445,Projector Screen,Screen
92.57556,Projector Screen,Screen
92.58667,Projector Screen,Screen
92.59778,Projector Screen,Screen
92.60889,Projector Screen,Screen
92.62,Projector Screen,Screen
92.63111,Projector Screen,Screen
92.64223,Projector Screen,Screen
92.65334,Projector Screen,Screen
92.66444,Projector Screen,Screen
92.67556,Projector Screen,Screen
92.68667,Projector Screen,Screen
92.69778,Projector Screen,Screen
92.70889,Projector Screen,Screen
92.72,Projector Screen,Screen
92.73111,Projector Screen,Screen
92.74223,Projector Screen,Screen
92.75333,Projector Screen,Screen
92.76445,Projector Screen,Screen
92.77556,Projector Screen,Screen
92.78667,Projector Screen,Screen
92.79778,Projector Screen,Screen
92.80889,Projector Screen,Screen
92.82,Projector Screen,Screen
92.83112,Projector Screen,Screen
92.84222,Projector Screen,Screen
92.85333,Projector Screen,Screen
92.86445,Projector Screen,Screen
92.87556,Projector Screen,Screen
92.88667,Projector Screen,Screen
92.89778,Projector Screen,Screen
92.90889,Projector Screen,Screen
92.92001,Projector Screen,Screen
92.93111,Projector Screen,Screen
92.94222,Projector Screen,Screen
92.95334,Projector Screen,Screen
92.96445,Projector Screen,Screen
92.97556,Projector Screen,Screen
92.98667,Projector Screen,Screen
92.99778,Projector Screen,Screen
93.00889,Projector Screen,Screen
93.02,Projector Screen,Screen
93.03111,Projector Screen,Screen
93.04222,Projector Screen,Screen
93.05334,Projector Screen,Screen
93.06445,Projector Screen,Screen
93.07556,Projector Screen,Screen
93.08667,Projector Screen,Screen
93.09778,Projector Screen,Screen
93.10889,Projector Screen,Screen
93.12,Projector Screen,Screen
93.13111,Projector Screen,Screen
93.14223,Projector Screen,Screen
93.15334,Projector Screen,Screen
93.16444,Projector Screen,Screen
93.17556,Projector Screen,Screen
93.18667,Projector Screen,Screen
93.19778,Projector Screen,Screen
93.20889,Projector Screen,Screen
93.22,Projector Screen,Screen
93.23111,Projector Screen,Screen
93.24223,Projector Screen,Screen
93.25333,Projector Screen,Screen
93.26445,Projector Screen,Screen
93.27556,Projector Screen,Screen
93.28667,Projector Screen,Screen
93.29778,Projector Screen,Screen
93.30889,Projector Screen,Screen
93.32,Projector Screen,Screen
93.33112,Projector Screen,Screen
93.34222,Projector Screen,Screen
93.35333,Projector Screen,Screen
93.36445,Projector Screen,Screen
93.37556,Projector Screen,Screen
93.38667,Projector Screen,Screen
93.39778,Projector Screen,Screen
93.40889,Projector Screen,Screen
93.42001,Projector Screen,Screen
93.43111,Projector Screen,Screen
93.44222,Projector Screen,Screen
93.45334,Projector Screen,Screen
93.46445,Projector Screen,Screen
93.47556,Projector Screen,Screen
93.48667,Projector Screen,Screen
93.49778,Projector Screen,Screen
93.50889,Projector Screen,Screen
93.52,Projector Screen,Screen
93.53111,Projector Screen,Screen
93.54222,Projector Screen,Screen
93.55334,Projector Screen,Screen
93.56445,Projector Screen,Screen
93.57556,Projector Screen,Screen
93.58667,Projector Screen,Screen
93.59778,Projector Screen,Screen
93.60889,Projector Screen,Screen
93.62,Projector Screen,Screen
93.63111,Projector Screen,Screen
93.64223,Projector Screen,Screen
93.65334,Projector Screen,Screen
93.66444,Projector Screen,Screen
93.67556,Projector Screen,Screen
93.68667,Projector Screen,Screen
93.69778,Projector Screen,Screen
93.70889,Projector Screen,Screen
93.72,Projector Screen,Screen
93.73111,Projector Screen,Screen
93.74223,Projector Screen,Screen
93.75333,Projector Screen,Screen
93.76445,Projector Screen,Screen
93.77556,Projector Screen,Screen
93.78667,Projector Screen,Screen
93.79778,Projector Screen,Screen
93.80889,Projector Screen,Screen
93.82,Projector Screen,Screen
93.83112,Projector Screen,Screen
93.84222,Projector Screen,Screen
93.85333,Projector Screen,Screen
93.86445,Projector Screen,Screen
93.87556,Projector Screen,Screen
93.88667,Projector Screen,Screen
93.89778,Projector Screen,Screen
