timestamp, focused_object, type
70.98,Projector Screen,Screen
70.99111,Projector Screen,Screen
71.00222,Projector Screen,Screen
71.01334,Projector Screen,Screen
71.02444,Projector Screen,Screen
71.03556,Projector Screen,Screen
71.04667,Projector Screen,Screen
71.05778,Projector Screen,Screen
71.06889,Projector Screen,Screen
71.08,Projector Screen,Screen
71.09111,Projector Screen,Screen
71.10223,Projector Screen,Screen
71.11333,Projector Screen,Screen
71.12444,Projector Screen,Screen
71.13556,Projector Screen,Screen
71.14667,Projector Screen,Screen
71.15778,Projector Screen,Screen
71.16889,Projector Screen,Screen
71.18,Projector Screen,Screen
71.19112,Projector Screen,Screen
71.20222,Projector Screen,Screen
71.21333,Projector Screen,Screen
71.22445,Projector Screen,Screen
71.23556,Projector Screen,Screen
71.24667,Projector Screen,Screen
71.25778,Projector Screen,Screen
71.26889,Projector Screen,Screen
71.28,Projector Screen,Screen
71.29111,Projector Screen,Screen
71.30222,Projector Screen,Screen
71.31333,Projector Screen,Screen
71.32445,Projector Screen,Screen
71.33556,Projector Screen,Screen
71.34667,Projector Screen,Screen
71.35778,Projector Screen,Screen
71.36889,Projector Screen,Screen
71.38,Projector Screen,Screen
71.39111,Projector Screen,Screen
71.40222,Projector Screen,Screen
71.41334,Projector Screen,Screen
71.42445,Projector Screen,Screen
71.43555,Projector Screen,Screen
71.44667,Projector Screen,Screen
71.45778,Projector Screen,Screen
71.46889,Projector Screen,Screen
71.48,Projector Screen,Screen
71.49111,Projector Screen,Screen
71.50222,Projector Screen,Screen
71.51334,Projector Screen,Screen
71.52444,Projector Screen,Screen
71.53556,Projector Screen,Screen
71.54667,Projector Screen,Screen
71.55778,Projector Screen,Screen
71.56889,Projector Screen,Screen
71.58,Projector Screen,Screen
71.59111,Projector Screen,Screen
71.60223,Projector Screen,Screen
71.61333,Projector Screen,Screen
71.62444,Projector Screen,Screen
71.63556,Projector Screen,Screen
71.64667,Projector Screen,Screen
71.65778,Projector Screen,Screen
71.66889,Projector Screen,Screen
71.68,Projector Screen,Screen
71.69112,Projector Screen,Screen
71.70222,Projector Screen,Screen
71.71333,Projector Screen,Screen
71.72445,Projector Screen,Screen
71.73556,Projector Screen,Screen
71.74667,Projector Screen,Screen
71.75778,Projector Screen,Screen
71.76889,Projector Screen,Screen
71.78,Projector Screen,Screen
71.79111,Projector Screen,Screen
71.80222,Projector Screen,Screen
71.81333,Projector Screen,Screen
71.82445,Projector Screen,Screen
71.83556,Projector Screen,Screen
71.84667,Projector Screen,Screen
71.85778,Projector Screen,Screen
71.86889,Projector Screen,Screen
71.88,Projector Screen,Screen
71.89111,Projector Screen,Screen
71.90222,Projector Screen,Screen
71.91334,Projector Screen,Screen
71.92445,Projector Screen,Screen
71.93555,Projector Screen,Screen
71.94667,Projector Screen,Screen
71.95778,Projector Screen,Screen
71.96889,Projector Screen,Screen
71.98,Projector Screen,Screen
71.99111,Projector Screen,Screen
72.00222,Projector Screen,Screen
72.01334,Projector Screen,Screen
72.02444,Projector Screen,Screen
72.03556,Projector Screen,Screen
72.04667,Projector Screen,Screen
72.05778,Projector Screen,Screen
72.06889,Projector Screen,Screen
72.08,Projector Screen,Screen
72.09111,Projector Screen,Screen
72.10223,Projector Screen,Screen
72.11333,Projector Screen,Screen
72.12444,Projector Screen,Screen
72.13556,Projector Screen,Screen
72.14667,Projector Screen,Screen
72.15778,Projector Screen,Screen
72.16889,Projector Screen,Screen
72.18,Projector Screen,Screen
72.19112,Projector Screen,Screen
72.20222,Projector Screen,Screen
72.21333,Projector Screen,Screen
72.22445,Projector Screen,Screen
72.23556,Projector Screen,Screen
72.24667,Projector Screen,Screen
72.25778,Projector Screen,Screen
72.26889,Projector Screen,Screen
72.28,Projector Screen,Screen
72.29111,Projector Screen,Screen
72.30222,Projector Screen,Screen
72.31333,Projector Screen,Screen
72.32445,Projector Screen,Screen
72.33556,Projector Screen,Screen
72.34667,Projector Screen,Screen
72.35778,Projector Screen,Screen
72.36889,Projector Screen,Screen
72.38,Projector Screen,Screen
72.39111,Projector Screen,Screen
72.40222,Projector Screen,Screen
72.41334,Projector Screen,Screen
72.42445,Projector Screen,Screen
72.43555,Projector Screen,Screen
72.44667,Projector Screen,Screen
72.45778,Projector Screen,Screen
72.46889,Projector Screen,Screen
72.48,Projector Screen,Screen
72.49111,Projector Screen,Screen
72.50223,Projector Screen,Screen
72.51334,Projector Screen,Screen
72.52444,Projector Screen,Screen
72.53556,Projector Screen,Screen
72.54667,Projector Screen,Screen
72.55778,Projector Screen,Screen
72.56889,Projector Screen,Screen
72.58,Projector Screen,Screen
72.59111,Projector Screen,Screen
72.60223,Projector Screen,Screen
72.61333,Projector Screen,Screen
72.62444,Projector Screen,Screen
72.63556,Projector Screen,Screen
72.64667,Projector Screen,Screen
72.65778,Projector Screen,Screen
72.66889,Projector Screen,Screen
72.68,Projector Screen,Screen
72.69112,Projector Screen,Screen
72.70222,Projector Screen,Screen
72.71333,Projector Screen,Screen
72.72445,Projector Screen,Screen
72.73556,Projector Screen,Screen
72.74667,Projector Screen,Screen
72.75778,Projector Screen,Screen
72.76889,Projector Screen,Screen
72.78,Projector Screen,Screen
72.79111,Projector Screen,Screen
72.80222,Projector Screen,Screen
72.81333,Projector Screen,Screen
72.82445,Projector Screen,Screen
72.83556,Projector Screen,Screen
72.84667,Projector Screen,Screen
72.85778,Projector Screen,Screen
72.86889,Projector Screen,Screen
72.88,Projector Screen,Screen
72.89111,Projector Screen,Screen
72.90222,Projector Screen,Screen
72.91334,Projector Screen,Screen
72.92445,Projector Screen,Screen
72.93555,Projector Screen,Screen
72.94667,Projector Screen,Screen
72.95778,Projector Screen,Screen
72.96889,Projector Screen,Screen
72.98,Projector Screen,Screen
72.99111,Projector Screen,Screen
73.00223,Projector Screen,Screen
73.01334,Projector Screen,Screen
73.02444,Projector Screen,Screen
73.03556,Projector Screen,Screen
73.04667,Projector Screen,Screen
73.05778,Projector Screen,Screen
73.06889,Projector Screen,Screen
73.08,Projector Screen,Screen
73.09111,Projector Screen,Screen
73.10223,Projector Screen,Screen
73.11333,Projector Screen,Screen
73.12444,Projector Screen,Screen
73.13556,Projector Screen,Screen
73.14667,Projector Screen,Screen
73.15778,Projector Screen,Screen
73.16889,Projector Screen,Screen
73.18,Projector Screen,Screen
73.19112,Projector Screen,Screen
73.20222,Projector Screen,Screen
73.21333,Projector Screen,Screen
73.22445,Projector Screen,Screen
73.23556,Projector Screen,Screen
73.24667,Projector Screen,Screen
73.25778,Projector Screen,Screen
73.26889,Projector Screen,Screen
73.28,Projector Screen,Screen
73.29111,Projector Screen,Screen
73.30222,Projector Screen,Screen
73.31333,Projector Screen,Screen
73.32445,Projector Screen,Screen
73.33556,Projector Screen,Screen
73.34667,Projector Screen,Screen
73.35778,none
73.36889,none
73.38,none
73.39111,none
73.40222,none
73.41334,none
73.42445,none
73.43555,none
73.44667,none
73.45778,none
73.46889,none
73.48,none
73.49111,none
73.50223,none
73.51334,none
73.52444,none
73.53556,none
73.54667,none
73.55778,Projector Screen,Screen
73.56889,Projector Screen,Screen
73.58,Projector Screen,Screen
73.59111,Projector Screen,Screen
73.60223,Projector Screen,Screen
73.61333,Projector Screen,Screen
73.62444,Projector Screen,Screen
73.63556,Projector Screen,Screen
73.64667,Projector Screen,Screen
73.65778,none
73.66889,none
73.68,none
73.69112,none
73.70222,none
73.71333,none
73.72445,none
73.73556,none
73.74667,none
73.75778,none
73.76889,none
73.78,none
73.79111,none
73.80222,none
73.81333,none
73.82445,none
73.83556,none
73.84667,none
73.85778,none
73.86889,none
73.88,none
73.89111,none
73.90222,none
73.91334,none
73.92445,none
73.93555,none
73.94667,none
73.95778,none
73.96889,Projector Screen,Screen
73.98,Projector Screen,Screen
73.99111,Projector Screen,Screen
74.00223,Projector Screen,Screen
74.01334,Projector Screen,Screen
74.02444,Projector Screen,Screen
74.03556,Projector Screen,Screen
74.04667,Projector Screen,Screen
74.05778,Projector Screen,Screen
74.06889,Projector Screen,Screen
74.08,Projector Screen,Screen
74.09111,Projector Screen,Screen
74.10223,Projector Screen,Screen
74.11333,Projector Screen,Screen
74.12444,Projector Screen,Screen
74.13556,Projector Screen,Screen
74.14667,Projector Screen,Screen
74.15778,Projector Screen,Screen
74.16889,Projector Screen,Screen
74.18,Projector Screen,Screen
74.19112,Projector Screen,Screen
74.20222,Projector Screen,Screen
74.21333,Projector Screen,Screen
74.22445,Projector Screen,Screen
74.23556,Projector Screen,Screen
74.24667,Projector Screen,Screen
74.25778,Projector Screen,Screen
74.26889,Projector Screen,Screen
74.28,Projector Screen,Screen
74.29111,Projector Screen,Screen
74.30222,Projector Screen,Screen
74.31333,Projector Screen,Screen
74.32445,Projector Screen,Screen
74.33556,Projector Screen,Screen
74.34667,Projector Screen,Screen
74.35778,Projector Screen,Screen
74.36889,none
74.38,none
74.39111,none
74.40222,none
74.41334,none
74.42445,none
74.43555,none
74.44667,none
74.45778,none
74.46889,none
74.48,none
74.49111,none
74.50223,none
74.51334,none
74.52444,none
74.53556,none
74.54667,none
74.55778,none
74.56889,Projector Screen,Screen
74.58,Projector Screen,Screen
74.59111,Projector Screen,Screen
74.60223,Projector Screen,Screen
74.61333,Projector Screen,Screen
74.62444,Projector Screen,Screen
74.63556,Projector Screen,Screen
74.64667,Projector Screen,Screen
74.65778,Projector Screen,Screen
74.66889,Projector Screen,Screen
74.68,Projector Screen,Screen
74.69112,Projector Screen,Screen
74.70222,Projector Screen,Screen
74.71333,Projector Screen,Screen
74.72445,Projector Screen,Screen
74.73556,Projector Screen,Screen
74.74667,Projector Screen,Screen
74.75778,Projector Screen,Screen
74.76889,Projector Screen,Screen
74.78,Projector Screen,Screen
74.79111,Projector Screen,Screen
74.80222,Projector Screen,Screen
74.81333,Projector Screen,Screen
74.82445,Projector Screen,Screen
74.83556,Projector Screen,Screen
74.84667,Projector Screen,Screen
74.85778,Projector Screen,Screen
74.86889,Projector Screen,Screen
74.88,Projector Screen,Screen
74.89111,Projector Screen,Screen
74.90222,Projector Screen,Screen
74.91334,Projector Screen,Screen
74.92445,Projector Screen,Screen
74.93555,Projector Screen,Screen
74.94667,Projector Screen,Screen
74.95778,Projector Screen,Screen
74.96889,Projector Screen,Screen
74.98,Projector Screen,Screen
74.99111,Projector Screen,Screen
75.00223,Projector Screen,Screen
75.01334,Projector Screen,Screen
75.02444,Projector Screen,Screen
75.03556,Projector Screen,Screen
75.04667,Projector Screen,Screen
75.05778,Projector Screen,Screen
75.06889,Projector Screen,Screen
75.08,Projector Screen,Screen
75.09111,Projector Screen,Screen
75.10223,Projector Screen,Screen
75.11333,Projector Screen,Screen
75.12444,none
75.13556,none
75.14667,none
75.15778,none
75.16889,none
75.18,none
75.19112,none
75.20222,none
75.21333,none
75.22445,none
75.23556,none
75.24667,none
75.25778,none
75.26889,none
75.28,none
75.29111,none
75.30222,Projector Screen,Screen
75.31333,Projector Screen,Screen
75.32445,Projector Screen,Screen
75.33556,Projector Screen,Screen
75.34667,Projector Screen,Screen
75.35778,Projector Screen,Screen
75.36889,Projector Screen,Screen
75.38,Projector Screen,Screen
75.39111,Projector Screen,Screen
75.40222,Projector Screen,Screen
75.41334,Projector Screen,Screen
75.42445,Projector Screen,Screen
75.43555,Projector Screen,Screen
75.44667,Projector Screen,Screen
75.45778,Projector Screen,Screen
75.46889,Projector Screen,Screen
75.48,Projector Screen,Screen
75.49111,Projector Screen,Screen
75.50223,Projector Screen,Screen
75.51334,Projector Screen,Screen
75.52444,Projector Screen,Screen
75.53556,Projector Screen,Screen
75.54667,Projector Screen,Screen
75.55778,Projector Screen,Screen
75.56889,Projector Screen,Screen
75.58,Projector Screen,Screen
75.59111,Projector Screen,Screen
75.60223,Projector Screen,Screen
75.61333,Projector Screen,Screen
75.62444,Projector Screen,Screen
75.63556,Projector Screen,Screen
75.64667,Projector Screen,Screen
75.65778,Projector Screen,Screen
75.66889,Projector Screen,Screen
75.68,Projector Screen,Screen
75.69112,Projector Screen,Screen
75.70222,Projector Screen,Screen
75.71333,Projector Screen,Screen
75.72445,Projector Screen,Screen
75.73556,Projector Screen,Screen
75.74667,Projector Screen,Screen
75.75778,Projector Screen,Screen
75.76889,Projector Screen,Screen
75.78,Projector Screen,Screen
75.79111,Projector Screen,Screen
75.80222,Projector Screen,Screen
75.81333,Projector Screen,Screen
75.82445,Projector Screen,Screen
75.83556,Projector Screen,Screen
75.84667,Projector Screen,Screen
75.85778,Projector Screen,Screen
75.86889,Projector Screen,Screen
75.88,Projector Screen,Screen
75.89111,Projector Screen,Screen
75.90222,Projector Screen,Screen
75.91334,Projector Screen,Screen
75.92445,Projector Screen,Screen
75.93555,Projector Screen,Screen
75.94667,Projector Screen,Screen
75.95778,Projector Screen,Screen
75.96889,Projector Screen,Screen
75.98,Projector Screen,Screen
75.99111,Projector Screen,Screen
76.00223,Projector Screen,Screen
76.01334,Projector Screen,Screen
76.02444,Projector Screen,Screen
76.03556,Projector Screen,Screen
76.04667,Projector Screen,Screen
76.05778,Projector Screen,Screen
76.06889,Projector Screen,Screen
76.08,Projector Screen,Screen
76.09111,Projector Screen,Screen
76.10223,Projector Screen,Screen
76.11333,Projector Screen,Screen
76.12444,Projector Screen,Screen
76.13556,Projector Screen,Screen
76.14667,Projector Screen,Screen
76.15778,Projector Screen,Screen
76.16889,Projector Screen,Screen
76.18,Projector Screen,Screen
76.19112,Projector Screen,Screen
76.20222,Projector Screen,Screen
76.21333,Projector Screen,Screen
76.22445,Projector Screen,Screen
76.23556,Projector Screen,Screen
76.24667,Projector Screen,Screen
76.25778,Projector Screen,Screen
76.26889,Projector Screen,Screen
76.28,Projector Screen,Screen
76.29111,Projector Screen,Screen
76.30222,Projector Screen,Screen
76.31333,Projector Screen,Screen
76.32445,Projector Screen,Screen
76.33556,Projector Screen,Screen
76.34667,Projector Screen,Screen
76.35778,Projector Screen,Screen
76.36889,Projector Screen,Screen
76.38,Projector Screen,Screen
76.39111,Projector Screen,Screen
76.40222,Projector Screen,Screen
76.41334,Projector Screen,Screen
76.42445,Projector Screen,Screen
76.43555,Projector Screen,Screen
76.44667,Projector Screen,Screen
76.45778,Projector Screen,Screen
76.46889,Projector Screen,Screen
76.48,Projector Screen,Screen
76.49111,Projector Screen,Screen
76.50223,Projector Screen,Screen
76.51334,Projector Screen,Screen
76.52444,Projector Screen,Screen
76.53556,Projector Screen,Screen
76.54667,Projector Screen,Screen
76.55778,Projector Screen,Screen
76.56889,Projector Screen,Screen
76.58,Projector Screen,Screen
76.59111,Projector Screen,Screen
76.60223,Projector Screen,Screen
76.61333,Projector Screen,Screen
76.62444,Projector Screen,Screen
76.63556,Projector Screen,Screen
76.64667,Projector Screen,Screen
76.65778,Projector Screen,Screen
76.66889,Projector Screen,Screen
76.68,Projector Screen,Screen
76.69112,Projector Screen,Screen
76.70222,Projector Screen,Screen
76.71333,Projector Screen,Screen
76.72445,Projector Screen,Screen
76.73556,Projector Screen,Screen
76.74667,Projector Screen,Screen
76.75778,Projector Screen,Screen
76.76889,Projector Screen,Screen
76.78,Projector Screen,Screen
76.79111,Projector Screen,Screen
76.80222,Projector Screen,Screen
76.81333,Projector Screen,Screen
76.82445,Projector Screen,Screen
76.83556,Projector Screen,Screen
76.84667,Projector Screen,Screen
76.85778,Projector Screen,Screen
76.86889,Projector Screen,Screen
76.88,Projector Screen,Screen
76.89111,Projector Screen,Screen
76.90222,Projector Screen,Screen
76.91334,Projector Screen,Screen
76.92445,Projector Screen,Screen
76.93555,Projector Screen,Screen
76.94667,Projector Screen,Screen
76.95778,Projector Screen,Screen
76.96889,Projector Screen,Screen
76.98,Projector Screen,Screen
76.99111,Projector Screen,Screen
77.00223,Projector Screen,Screen
77.01334,Projector Screen,Screen
77.02444,Projector Screen,Screen
77.03556,Projector Screen,Screen
77.04667,Projector Screen,Screen
77.05778,Projector Screen,Screen
77.06889,Projector Screen,Screen
77.08,Projector Screen,Screen
77.09111,Projector Screen,Screen
77.10223,Projector Screen,Screen
77.11333,Projector Screen,Screen
77.12444,Projector Screen,Screen
77.13556,Projector Screen,Screen
77.14667,Projector Screen,Screen
77.15778,Projector Screen,Screen
77.16889,Projector Screen,Screen
77.18,Projector Screen,Screen
77.19112,Projector Screen,Screen
77.20222,Projector Screen,Screen
77.21333,Projector Screen,Screen
77.22445,Projector Screen,Screen
77.23556,Projector Screen,Screen
77.24667,Projector Screen,Screen
77.25778,none
77.26889,none
77.28,none
77.29111,none
77.30222,none
77.31333,none
77.32445,none
77.33556,none
77.34667,none
77.35778,none
77.36889,none
77.38,none
77.39111,none
77.40222,none
77.41334,none
77.42445,none
77.43555,none
77.44667,none
77.45778,none
77.46889,none
77.48,none
77.49111,none
77.50223,none
77.51334,none
77.52444,Projector Screen,Screen
77.53556,Projector Screen,Screen
77.54667,Projector Screen,Screen
77.55778,Projector Screen,Screen
77.56889,Projector Screen,Screen
77.58,Projector Screen,Screen
77.59111,Projector Screen,Screen
77.60223,Projector Screen,Screen
77.61333,Projector Screen,Screen
77.62444,Projector Screen,Screen
77.63556,Projector Screen,Screen
77.64667,Projector Screen,Screen
77.65778,Projector Screen,Screen
77.66889,Projector Screen,Screen
77.68,Projector Screen,Screen
77.69112,Projector Screen,Screen
77.70222,Projector Screen,Screen
77.71333,Projector Screen,Screen
77.72445,Projector Screen,Screen
77.73556,Projector Screen,Screen
77.74667,Projector Screen,Screen
77.75778,Projector Screen,Screen
77.76889,Projector Screen,Screen
77.78,Projector Screen,Screen
77.79111,Projector Screen,Screen
77.80222,Projector Screen,Screen
77.81333,Projector Screen,Screen
77.82445,Projector Screen,Screen
77.83556,Projector Screen,Screen
77.84667,Projector Screen,Screen
77.85778,Projector Screen,Screen
77.86889,Projector Screen,Screen
77.88,Projector Screen,Screen
77.89111,Projector Screen,Screen
77.90222,Projector Screen,Screen
77.91334,Projector Screen,Screen
77.92445,Projector Screen,Screen
77.93555,Projector Screen,Screen
77.94667,Projector Screen,Screen
77.95778,Projector Screen,Screen
77.96889,Projector Screen,Screen
77.98,Projector Screen,Screen
77.99111,Projector Screen,Screen
78.00223,Projector Screen,Screen
78.01334,Projector Screen,Screen
78.02444,Projector Screen,Screen
78.03556,Projector Screen,Screen
78.04667,Projector Screen,Screen
78.05778,Projector Screen,Screen
78.06889,Projector Screen,Screen
78.08,Projector Screen,Screen
78.09111,Projector Screen,Screen
78.10223,Projector Screen,Screen
78.11333,Projector Screen,Screen
78.12444,Projector Screen,Screen
78.13556,Projector Screen,Screen
78.14667,Projector Screen,Screen
78.15778,Projector Screen,Screen
78.16889,Projector Screen,Screen
78.18,Projector Screen,Screen
78.19112,Projector Screen,Screen
78.20222,Projector Screen,Screen
78.21333,Projector Screen,Screen
78.22445,Projector Screen,Screen
78.23556,Projector Screen,Screen
78.24667,Projector Screen,Screen
78.25778,Projector Screen,Screen
78.26889,Projector Screen,Screen
78.28,Projector Screen,Screen
78.29111,Projector Screen,Screen
78.30222,Projector Screen,Screen
78.31333,Projector Screen,Screen
78.32445,Projector Screen,Screen
78.33556,Projector Screen,Screen
78.34667,Projector Screen,Screen
78.35778,Projector Screen,Screen
78.36889,Projector Screen,Screen
78.38,Projector Screen,Screen
78.39111,Projector Screen,Screen
78.40222,Projector Screen,Screen
78.41334,Projector Screen,Screen
78.42445,Projector Screen,Screen
78.43555,Projector Screen,Screen
78.44667,Projector Screen,Screen
78.45778,Projector Screen,Screen
78.46889,Projector Screen,Screen
78.48,Projector Screen,Screen
78.49111,Projector Screen,Screen
78.50223,Projector Screen,Screen
78.51334,Projector Screen,Screen
78.52444,Projector Screen,Screen
78.53556,Projector Screen,Screen
78.54667,Projector Screen,Screen
78.55778,none
78.56889,none
78.58,none
78.59111,none
78.60223,none
78.61333,none
78.62444,none
78.63556,none
78.64667,none
78.65778,none
78.66889,none
78.68,none
78.69112,none
78.70222,none
78.71333,none
78.72445,none
78.73556,none
78.74667,none
78.75778,Projector Screen,Screen
78.76889,Projector Screen,Screen
78.78,Projector Screen,Screen
78.79111,Projector Screen,Screen
78.80222,Projector Screen,Screen
78.81333,Projector Screen,Screen
78.82445,Projector Screen,Screen
78.83556,Projector Screen,Screen
78.84667,Projector Screen,Screen
78.85778,Projector Screen,Screen
78.86889,Projector Screen,Screen
78.88,Projector Screen,Screen
78.89111,Projector Screen,Screen
78.90222,Projector Screen,Screen
78.91334,Projector Screen,Screen
78.92445,Projector Screen,Screen
78.93555,Projector Screen,Screen
78.94667,Projector Screen,Screen
78.95778,Projector Screen,Screen
78.96889,Projector Screen,Screen
78.98,Projector Screen,Screen
78.99111,Projector Screen,Screen
79.00223,Projector Screen,Screen
79.01334,Projector Screen,Screen
79.02444,Projector Screen,Screen
79.03556,Projector Screen,Screen
79.04667,Projector Screen,Screen
79.05778,Projector Screen,Screen
79.06889,Projector Screen,Screen
79.08,Projector Screen,Screen
79.09111,Projector Screen,Screen
79.10223,Projector Screen,Screen
79.11333,Projector Screen,Screen
79.12444,Projector Screen,Screen
79.13556,Projector Screen,Screen
79.14667,Projector Screen,Screen
79.15778,Projector Screen,Screen
79.16889,Projector Screen,Screen
79.18,Projector Screen,Screen
79.19112,Projector Screen,Screen
79.20222,Projector Screen,Screen
79.21333,Projector Screen,Screen
79.22445,Projector Screen,Screen
79.23556,Projector Screen,Screen
79.24667,Projector Screen,Screen
79.25778,Projector Screen,Screen
79.26889,Projector Screen,Screen
79.28,Projector Screen,Screen
79.29111,Projector Screen,Screen
79.30222,Projector Screen,Screen
79.31333,Projector Screen,Screen
79.32445,Projector Screen,Screen
79.33556,Projector Screen,Screen
79.34667,Projector Screen,Screen
79.35778,Projector Screen,Screen
79.36889,Projector Screen,Screen
79.38,Projector Screen,Screen
79.39111,Projector Screen,Screen
79.40222,Projector Screen,Screen
79.41334,Projector Screen,Screen
79.42445,Projector Screen,Screen
79.43555,Projector Screen,Screen
79.44667,Projector Screen,Screen
79.45778,Projector Screen,Screen
79.46889,Projector Screen,Screen
79.48,Projector Screen,Screen
79.49111,Projector Screen,Screen
79.50223,Projector Screen,Screen
79.51334,Projector Screen,Screen
79.52444,Projector Screen,Screen
79.53556,Projector Screen,Screen
79.54667,Projector Screen,Screen
79.55778,Projector Screen,Screen
79.56889,Projector Screen,Screen
79.58,Projector Screen,Screen
79.59111,Projector Screen,Screen
79.60223,Projector Screen,Screen
79.61333,Projector Screen,Screen
79.62444,Projector Screen,Screen
79.63556,Projector Screen,Screen
79.64667,Projector Screen,Screen
79.65778,Projector Screen,Screen
79.66889,Projector Screen,Screen
79.68,Projector Screen,Screen
79.69112,Projector Screen,Screen
79.70222,Projector Screen,Screen
79.71333,Projector Screen,Screen
79.72445,Projector Screen,Screen
79.73556,Projector Screen,Screen
79.74667,Projector Screen,Screen
79.75778,Projector Screen,Screen
79.76889,Projector Screen,Screen
79.78,Projector Screen,Screen
79.79111,Projector Screen,Screen
79.80222,Projector Screen,Screen
79.81333,Projector Screen,Screen
79.82445,Projector Screen,Screen
79.83556,Projector Screen,Screen
79.84667,Projector Screen,Screen
79.85778,Projector Screen,Screen
79.86889,Projector Screen,Screen
79.88,Projector Screen,Screen
79.89111,Projector Screen,Screen
79.90222,Projector Screen,Screen
79.91334,Projector Screen,Screen
79.92445,Projector Screen,Screen
79.93555,Projector Screen,Screen
79.94667,Projector Screen,Screen
79.95778,Projector Screen,Screen
79.96889,Projector Screen,Screen
79.98,Projector Screen,Screen
79.99111,Projector Screen,Screen
80.00223,Projector Screen,Screen
80.01334,Projector Screen,Screen
80.02444,Projector Screen,Screen
80.03556,Projector Screen,Screen
80.04667,Projector Screen,Screen
80.05778,Projector Screen,Screen
80.06889,Projector Screen,Screen
80.08,Projector Screen,Screen
80.09111,Projector Screen,Screen
80.10223,Projector Screen,Screen
80.11333,Projector Screen,Screen
80.12444,Projector Screen,Screen
80.13556,Projector Screen,Screen
80.14667,Projector Screen,Screen
80.15778,Projector Screen,Screen
80.16889,Projector Screen,Screen
80.18,Projector Screen,Screen
80.19112,Projector Screen,Screen
80.20222,Projector Screen,Screen
80.21333,Projector Screen,Screen
80.22445,Projector Screen,Screen
80.23556,Projector Screen,Screen
80.24667,Projector Screen,Screen
80.25778,Projector Screen,Screen
80.26889,Projector Screen,Screen
80.28,Projector Screen,Screen
80.29111,Projector Screen,Screen
80.30222,Projector Screen,Screen
80.31333,Projector Screen,Screen
80.32445,Projector Screen,Screen
80.33556,Projector Screen,Screen
80.34667,Projector Screen,Screen
80.35778,Projector Screen,Screen
80.36889,Projector Screen,Screen
80.38,Projector Screen,Screen
80.39111,Projector Screen,Screen
80.40222,Projector Screen,Screen
80.41334,Projector Screen,Screen
80.42445,Projector Screen,Screen
80.43555,Projector Screen,Screen
80.44667,Projector Screen,Screen
80.45778,Projector Screen,Screen
80.46889,Projector Screen,Screen
80.48,Projector Screen,Screen
80.49111,Projector Screen,Screen
80.50223,Projector Screen,Screen
80.51334,Projector Screen,Screen
80.52444,Projector Screen,Screen
80.53556,Projector Screen,Screen
80.54667,Projector Screen,Screen
80.55778,Projector Screen,Screen
80.56889,Projector Screen,Screen
80.58,Projector Screen,Screen
80.59111,Projector Screen,Screen
80.60223,Projector Screen,Screen
80.61333,Projector Screen,Screen
80.62444,Projector Screen,Screen
80.63556,Projector Screen,Screen
80.64667,Projector Screen,Screen
80.65778,Projector Screen,Screen
80.66889,Projector Screen,Screen
80.68,Projector Screen,Screen
80.69112,Projector Screen,Screen
80.70222,Projector Screen,Screen
80.71333,Projector Screen,Screen
80.72445,Projector Screen,Screen
80.73556,Projector Screen,Screen
80.74667,Projector Screen,Screen
80.75778,Projector Screen,Screen
80.76889,Projector Screen,Screen
80.78,Projector Screen,Screen
80.79111,Projector Screen,Screen
80.80222,Projector Screen,Screen
80.81333,Projector Screen,Screen
80.82445,Projector Screen,Screen
80.83556,Projector Screen,Screen
80.84667,Projector Screen,Screen
80.85778,Projector Screen,Screen
80.86889,Projector Screen,Screen
80.88,Projector Screen,Screen
80.89111,Projector Screen,Screen
80.90222,Projector Screen,Screen
80.91334,Projector Screen,Screen
80.92445,Projector Screen,Screen
80.93555,Projector Screen,Screen
80.94667,Projector Screen,Screen
80.95778,Projector Screen,Screen
80.96889,Projector Screen,Screen
80.98,Projector Screen,Screen
80.99111,Projector Screen,Screen
81.00223,Projector Screen,Screen
81.01334,Projector Screen,Screen
81.02444,Projector Screen,Screen
81.03556,Projector Screen,Screen
81.04667,Projector Screen,Screen
81.05778,Projector Screen,Screen
81.06889,Projector Screen,Screen
81.08,Projector Screen,Screen
81.09111,Projector Screen,Screen
81.10223,Projector Screen,Screen
81.11333,Projector Screen,Screen
81.12444,Projector Screen,Screen
81.13556,Projector Screen,Screen
81.14667,Projector Screen,Screen
81.15778,Projector Screen,Screen
81.16889,Projector Screen,Screen
81.18,Projector Screen,Screen
81.19112,Projector Screen,Screen
81.20222,Projector Screen,Screen
81.21333,Projector Screen,Screen
81.22445,Projector Screen,Screen
81.23556,Projector Screen,Screen
81.24667,Projector Screen,Screen
81.25778,Projector Screen,Screen
81.26889,Projector Screen,Screen
81.28,Projector Screen,Screen
81.29111,Projector Screen,Screen
81.30222,Projector Screen,Screen
81.31333,Projector Screen,Screen
81.32445,Projector Screen,Screen
81.33556,Projector Screen,Screen
81.34667,Projector Screen,Screen
81.35778,Projector Screen,Screen
81.36889,Projector Screen,Screen
81.38,Projector Screen,Screen
81.39111,Projector Screen,Screen
81.40222,Projector Screen,Screen
81.41334,Projector Screen,Screen
81.42445,Projector Screen,Screen
81.43555,Projector Screen,Screen
81.44667,Projector Screen,Screen
81.45778,Projector Screen,Screen
81.46889,Projector Screen,Screen
81.48,Projector Screen,Screen
81.49111,Projector Screen,Screen
81.50223,Projector Screen,Screen
81.51334,Projector Screen,Screen
